embedding_id,umap_x,umap_y,umap_z
embedding_01619,10.676229477,5.614749432,4.247217178
embedding_01620,7.993412495,4.729898930,-0.144696385
embedding_01621,4.397404671,6.988895893,-0.658380985
embedding_01622,12.170598984,7.688609600,-1.250784397
embedding_01623,11.241199493,5.114345551,-1.588275194
embedding_01624,12.511977196,6.034423828,-3.515316486
embedding_01625,13.555264473,5.784857750,-5.097099781
embedding_01626,5.744235039,2.433656693,-4.915533543
embedding_01627,11.716557503,-0.108579837,4.204994678
embedding_01628,12.232663155,8.334492683,3.171785116
embedding_01629,14.460410118,6.232584476,-4.333304882
embedding_01630,13.842174530,3.293049335,-0.145617068
embedding_01631,10.734841347,1.902646661,-2.475581884
embedding_01632,6.239696026,1.356856346,-4.520068169
embedding_01633,3.951810360,5.552073956,-2.452184200
embedding_01634,6.030640125,1.393363237,-4.237123013
embedding_01635,4.303820133,5.123688221,-2.576813221
embedding_01636,9.754744530,5.036933422,-1.803122878
embedding_01637,11.747375488,5.354734421,-4.021695614
embedding_01638,13.227934837,4.737020493,-4.450482368
embedding_01639,11.143631935,5.390489101,-3.677406073
embedding_01640,9.559059143,0.922237396,-3.174388885
embedding_01641,10.090825081,8.505704880,3.149383068
embedding_01642,9.723892212,2.263032913,5.767940521
embedding_01643,11.435065269,4.381150246,0.331787646
embedding_01644,12.591438293,-0.690924466,-1.921943188
embedding_01645,11.664831161,7.122449875,-0.608686388
embedding_01646,12.321000099,2.983746290,-1.543652773
embedding_01647,9.149180412,7.317526340,2.766366243
embedding_01648,0.246192023,3.185592413,-2.129811049
embedding_01649,11.583068848,4.768539429,4.133440971
embedding_01650,12.338664055,-0.633473694,-2.288036108
embedding_01651,13.891381264,3.633743763,-0.065448590
embedding_01652,6.380668163,3.786806107,-3.751095057
embedding_01653,12.387462616,-0.610545933,-0.376743972
embedding_01654,12.002763748,-1.177788019,-3.671241045
embedding_01655,9.968113899,4.276637554,4.358813286
embedding_01656,8.998461723,6.272965431,-4.378626823
embedding_01657,8.355550766,3.511692286,0.092780948
embedding_01658,10.530346870,-0.240361467,5.493492126
embedding_01659,5.610628128,4.484426498,2.129952192
embedding_01660,12.256234169,8.082510948,3.137082577
embedding_01661,8.626288414,4.610808372,-3.535926104
embedding_01662,8.639647484,4.261256695,-0.531496823
embedding_01663,8.610521317,0.366192102,2.963569880
embedding_01664,10.598240852,-1.866466522,-2.482456207
embedding_01665,8.415376663,0.679965675,5.936128139
embedding_01666,8.513398170,3.474462032,-0.308959395
embedding_01667,11.081171989,1.422813058,-1.894451380
embedding_01668,14.360245705,-1.232547402,-0.301136404
embedding_01669,14.567582130,-1.686208367,-0.141342148
embedding_01670,8.577286720,1.777429938,0.085051358
embedding_01671,3.177371740,3.864120007,-10.325785637
embedding_01672,14.036396980,5.297274113,1.078370333
embedding_01673,11.305327415,1.503589630,-2.455889940
embedding_01674,13.857248306,-1.504477620,-1.094708443
embedding_01675,13.035798073,4.464755535,3.127341509
embedding_01676,11.090292931,1.636220694,3.787052393
embedding_01677,13.876345634,5.219263554,3.049834251
embedding_01678,13.318257332,6.528824806,3.172770739
embedding_01679,13.321972847,7.214219570,-4.844243526
embedding_01680,6.427284718,3.490514517,-3.741835594
embedding_01681,6.774555683,6.245773315,-3.647492647
embedding_01682,7.690878391,6.276226044,-3.596199989
embedding_01683,10.209488869,-0.805310130,5.237026215
embedding_01684,3.948921204,-3.347564697,-5.574494839
embedding_01685,11.538859367,7.360416412,2.608978033
embedding_01686,14.434356689,5.423001289,3.540828466
embedding_01687,6.625682831,3.658541679,-7.121264935
embedding_01688,11.612686157,6.691986561,5.209933281
embedding_01689,11.905256271,0.911551833,9.158314705
embedding_01690,12.063342094,-0.116315730,-3.108353615
embedding_01691,8.751342773,6.588707924,-5.004904270
embedding_01692,12.592808723,2.742279768,3.603533745
embedding_01693,13.855768204,4.611358643,1.019387722
embedding_01694,9.982188225,7.492537498,-2.710463524
embedding_01695,9.480557442,-4.901412010,2.797760487
embedding_01696,8.311491966,7.000936508,2.435707569
embedding_01697,15.445105553,-2.159187078,-0.700993061
embedding_01698,11.370542526,0.443525761,4.723394394
embedding_01699,11.690396309,-0.101928912,3.216747761
embedding_01700,9.375335693,1.187307477,5.792367458
embedding_01701,11.824733734,6.031279087,2.212007284
embedding_01702,14.197896957,1.088784099,0.271941066
embedding_01703,13.668100357,2.257661581,6.522080421
embedding_01704,13.692815781,5.258778095,1.941708684
embedding_01705,13.937074661,6.115243912,-4.357080936
embedding_01706,12.048673630,-0.266132444,2.233835459
embedding_01707,9.333271027,1.758628368,1.903349876
embedding_01708,5.315145969,2.433429241,-3.998173952
embedding_01709,5.627449036,4.252013683,-3.071701050
embedding_01710,7.343812466,0.460719913,5.586050034
embedding_01711,11.027360916,2.770473957,7.360731125
embedding_01712,10.538987160,5.638614178,-3.488455296
embedding_01713,14.857153893,2.731629133,-0.147843421
embedding_01714,10.861268044,5.796310902,1.462225795
embedding_01715,10.222906113,13.618489265,5.902522564
embedding_01716,10.934048653,0.591847777,-2.898127794
embedding_01717,10.996748924,-0.426508158,-3.601331949
embedding_01718,6.239455223,5.851237774,2.275059700
embedding_01719,10.661001205,5.511977673,4.015238285
embedding_01720,8.327818871,4.351404190,-0.082758099
embedding_01721,4.521715164,6.910917282,-0.559372425
embedding_01722,12.339591980,7.857271671,-1.343062401
embedding_01723,11.090873718,5.318396091,-1.289351225
embedding_01724,12.566272736,6.086019039,-3.505973816
embedding_01725,13.494193077,5.813668728,-4.969143867
embedding_01726,5.732529163,2.381572962,-4.827566624
embedding_01727,11.641360283,-0.037563842,4.187769413
embedding_01728,12.097826004,8.214325905,2.984341145
embedding_01729,14.274790764,6.160865307,-4.372431278
embedding_01730,13.824715614,3.294329882,-0.146532699
embedding_01731,10.833656311,1.722792268,-2.305278301
embedding_01732,6.143754005,1.356024504,-4.419154644
embedding_01733,4.107922077,5.456917763,-2.491041422
embedding_01734,6.018034458,1.431957245,-4.212195396
embedding_01735,4.435353756,5.155506611,-2.578707933
embedding_01736,9.716059685,4.979499817,-1.734184146
embedding_01737,11.602288246,5.406315327,-3.965716362
embedding_01738,13.230110168,4.746531487,-4.415387154
embedding_01739,11.039890289,5.425818920,-3.684638977
embedding_01740,9.464646339,1.093522549,-3.021903753
embedding_01741,10.132693291,8.431484222,3.157369852
embedding_01742,9.809938431,2.355681181,5.653138638
embedding_01743,11.537891388,4.299968719,0.414856315
embedding_01744,12.488931656,-0.604458034,-1.979132891
embedding_01745,11.597353935,6.961966991,-0.463121235
embedding_01746,12.171764374,2.923391581,-1.479126453
embedding_01747,9.236150742,7.142645836,2.689332962
embedding_01748,0.167861357,3.275368452,-2.033964634
embedding_01749,11.607160568,4.834171772,4.060133934
embedding_01750,12.270707130,-0.490856886,-2.269346714
embedding_01751,13.836050987,3.595918179,-0.097672306
embedding_01752,6.469525337,3.772599697,-3.650780201
embedding_01753,12.387242317,-0.567245066,-0.452266335
embedding_01754,12.042538643,-1.144562840,-3.631567478
embedding_01755,9.965825081,4.244789600,4.328213215
embedding_01756,9.072384834,6.199791431,-4.418820858
embedding_01757,8.501552582,3.550622225,0.036637038
embedding_01758,10.510200500,-0.191022784,5.437674046
embedding_01759,5.654797554,4.507963181,2.141821384
embedding_01760,12.113313675,7.964604378,2.911240101
embedding_01761,8.491980553,4.780018806,-3.627433300
embedding_01762,8.746397018,4.182526112,-0.439905137
embedding_01763,8.667370796,0.429130048,2.912965298
embedding_01764,10.637158394,-1.742260575,-2.511982679
embedding_01765,8.429007530,0.730412960,5.863000870
embedding_01766,8.670278549,3.551575899,-0.303589910
embedding_01767,11.090287209,1.401307821,-2.017732143
embedding_01768,14.326499939,-1.219450951,-0.286802202
embedding_01769,14.504475594,-1.588602781,-0.218266457
embedding_01770,8.647897720,1.947886348,0.089652307
embedding_01771,3.135200500,3.796661854,-10.235296249
embedding_01772,13.885995865,5.318279266,1.187873721
embedding_01773,11.245327950,1.384100795,-2.289078951
embedding_01774,13.926507950,-1.488726497,-1.002432942
embedding_01775,12.939023018,4.595605373,3.010698318
embedding_01776,11.175021172,1.742729068,3.749115705
embedding_01777,13.821772575,5.214987755,3.054602146
embedding_01778,13.321085930,6.373309135,3.078989029
embedding_01779,13.388734818,7.093210220,-4.769025326
embedding_01780,6.563586235,3.661241293,-3.635839462
embedding_01781,6.697333336,6.116022587,-3.548254013
embedding_01782,7.718505859,6.223597527,-3.570030928
embedding_01783,10.262578964,-0.728800356,5.204467773
embedding_01784,3.969770670,-3.370996237,-5.549331665
embedding_01785,11.545850754,7.347541332,2.598998785
embedding_01786,14.375867844,5.422525406,3.504235029
embedding_01787,6.623044491,3.652405024,-7.115437031
embedding_01788,11.562987328,6.601319313,5.059920788
embedding_01789,11.885263443,0.933999419,9.137737274
embedding_01790,11.904859543,0.030889330,-2.973120451
embedding_01791,8.809321404,6.487272263,-4.897850990
embedding_01792,12.541569710,2.718613386,3.642960310
embedding_01793,13.746990204,4.704170704,1.129059911
embedding_01794,9.980387688,7.443425179,-2.705113411
embedding_01795,9.522884369,-4.839846134,2.758318186
embedding_01796,8.407875061,6.928103447,2.414931536
embedding_01797,15.310725212,-2.055560350,-0.653079391
embedding_01798,11.372120857,0.491622478,4.713138103
embedding_01799,11.645110130,-0.042998489,3.313450098
embedding_01800,9.367287636,1.083014846,5.738436222
embedding_01801,11.726006508,5.769892693,2.141344547
embedding_01802,14.199430466,1.004923582,0.320171624
embedding_01803,13.616224289,2.211373329,6.467652798
embedding_01804,13.514269829,5.339363575,1.933927536
embedding_01805,13.915483475,6.037889957,-4.499196529
embedding_01806,12.120074272,-0.327667028,2.121892452
embedding_01807,9.290452003,1.849438190,1.807796240
embedding_01808,5.385713577,2.332671165,-4.082511902
embedding_01809,5.729568005,4.354620934,-3.112305403
embedding_01810,7.451779366,0.515439391,5.550303936
embedding_01811,11.023021698,2.738681078,7.347236156
embedding_01812,10.582803726,5.564935684,-3.495360136
embedding_01813,14.717569351,2.754653215,-0.200114980
embedding_01814,10.959620476,5.816852570,1.596768260
embedding_01815,10.250817299,13.485427856,5.862420082
embedding_01816,11.007525444,0.612156808,-2.819017172
embedding_01817,10.979486465,-0.366836697,-3.518616676
embedding_01818,6.320655823,5.800229549,2.217733145
embedding_01819,10.683059692,5.517632008,4.027027607
embedding_01820,8.374550819,4.313956738,-0.049923845
embedding_01821,4.634416103,6.823129654,-0.501722336
embedding_01822,12.352549553,7.843352795,-1.338518262
embedding_01823,11.004893303,5.356719017,-1.252974391
embedding_01824,13.756922722,-1.472827077,-1.179431081
embedding_01825,13.556713104,-1.365727425,-1.351266742
embedding_01826,13.526575089,-1.347902298,-1.378244877
embedding_01827,13.866332054,-1.520650148,-1.086846709
embedding_01828,13.066633224,4.423635960,3.129334927
embedding_01829,13.199521065,4.294000626,3.166090250
embedding_01830,13.215894699,4.259393215,3.200216532
embedding_01831,12.998481750,4.501262665,3.096474409
embedding_01832,11.037536621,1.544909358,3.763620377
embedding_01833,10.949713707,1.337310791,3.730047941
embedding_01834,10.959275246,1.356745005,3.751171350
embedding_01835,11.100353241,1.654328108,3.790376425
embedding_01836,14.070054054,5.100946903,3.297783613
embedding_01837,14.116756439,5.006433487,3.394809008
embedding_01838,14.174619675,4.992456436,3.435231686
embedding_01839,13.882122993,5.208910465,3.053385019
embedding_01840,13.307673454,6.785324097,3.259923458
embedding_01841,13.241338730,6.954499245,3.346791983
embedding_01842,13.236194611,6.960202217,3.360445023
embedding_01843,13.336390495,6.490818024,3.152556658
embedding_01844,13.353542328,7.200465679,-4.843077183
embedding_01845,13.214875221,7.359866142,-4.956169605
embedding_01846,13.243195534,7.332107544,-4.964813709
embedding_01847,13.357096672,7.178877354,-4.809441090
embedding_01848,6.388749123,3.392052889,-3.794681549
embedding_01849,6.170166969,2.803498983,-4.034563065
embedding_01850,6.159218788,2.772885323,-4.044053078
embedding_01851,6.437313557,3.472913980,-3.739297628
embedding_01852,6.804321289,6.274065495,-3.660460949
embedding_01853,6.969089985,6.426037788,-3.788754225
embedding_01854,6.971856594,6.422815323,-3.786373854
embedding_01855,6.727349758,6.202367783,-3.603704691
embedding_01856,7.602003574,6.366569519,-3.712643147
embedding_01857,7.488894939,6.484285355,-3.844855547
embedding_01858,7.471833229,6.513101101,-3.875131369
embedding_01859,7.707567692,6.249231339,-3.573880434
embedding_01860,10.135848045,-0.775928020,5.336520195
embedding_01861,10.038256645,-0.677853763,5.449059010
embedding_01862,10.042969704,-0.654684365,5.433788776
embedding_01863,10.223608017,-0.815908313,5.257232666
embedding_01864,3.858007431,-3.285320044,-5.669309139
embedding_01865,3.787166595,-3.214543104,-5.741677284
embedding_01866,3.838850260,-3.265987158,-5.691126823
embedding_01867,3.933018684,-3.355918646,-5.591937065
embedding_01868,10.734402657,-1.768870473,-2.549764633
embedding_01869,11.594567299,7.269910336,2.569233179
embedding_01870,11.689874649,7.143329620,2.479939938
embedding_01871,11.685887337,7.150602818,2.486367464
embedding_01872,11.548677444,7.350742340,2.604274035
embedding_01873,14.485799789,5.274570465,3.630058289
embedding_01874,14.484600067,5.133974552,3.686656952
embedding_01875,14.490859032,5.127675533,3.656008959
embedding_01876,14.446728706,5.414385796,3.562413454
embedding_01877,6.518817425,3.547934294,-7.223638535
embedding_01878,6.466925621,3.494268894,-7.271970272
embedding_01879,6.474857807,3.502514601,-7.265059471
embedding_01880,6.613147259,3.645648718,-7.134173393
embedding_01881,11.650453568,6.763134480,5.262016773
embedding_01882,11.783580780,6.929268837,5.368893147
embedding_01883,11.766279221,6.917654037,5.381844044
embedding_01884,11.628535271,6.709067345,5.224078655
embedding_01885,11.875080109,0.942321539,9.171587944
embedding_01886,11.763335228,1.042678595,9.285096169
embedding_01887,11.768973351,1.036545157,9.281751633
embedding_01888,11.870396614,0.947788596,9.179187775
embedding_01889,12.097307205,-0.212722808,-3.177350760
embedding_01890,12.206357002,-0.408318460,-3.252988577
embedding_01891,12.218818665,-0.360844821,-3.242702007
embedding_01892,12.035510063,-0.081200756,-3.079193115
embedding_01893,8.684694290,6.665986061,-5.125226021
embedding_01894,8.681461334,6.579519749,-5.077506065
embedding_01895,8.668571472,6.573061466,-5.089370728
embedding_01896,8.771406174,6.622384548,-4.991891384
embedding_01897,12.653600693,2.815092087,3.538325787
embedding_01898,12.761397362,2.924463511,3.419588089
embedding_01899,12.755189896,2.927812815,3.429650784
embedding_01900,12.618058205,2.770457029,3.578204393
embedding_01901,13.918214798,4.539990902,0.919780433
embedding_01902,14.046289444,4.411500931,0.733827472
embedding_01903,14.064942360,4.392129898,0.718447089
embedding_01904,13.836658478,4.589036942,1.016523242
embedding_01905,9.899839401,7.396825790,-2.852158308
embedding_01906,9.810317993,7.355853081,-3.044148684
embedding_01907,9.855109215,7.309143066,-2.991291046
embedding_01908,9.960834503,7.470198631,-2.728200674
embedding_01909,9.403537750,-4.981765270,2.871899366
embedding_01910,9.342834473,-5.039623260,2.977105856
embedding_01911,9.300589561,-5.088836670,2.972546339
embedding_01912,9.476801872,-4.905466557,2.802021027
embedding_01913,8.174580574,6.917572975,2.319688559
embedding_01914,8.070061684,6.833772659,2.250044107
embedding_01915,8.100174904,6.856919289,2.276994228
embedding_01916,8.281722069,6.970082760,2.404266119
embedding_01917,15.493316650,-2.203895807,-0.734481335
embedding_01918,15.719777107,-2.427932501,-0.880667806
embedding_01919,15.716584206,-2.424354076,-0.894379616
embedding_01920,15.475785255,-2.187616348,-0.724101484
embedding_01921,11.287252426,0.401047230,4.607334614
embedding_01922,11.197916031,0.372135162,4.501714706
embedding_01923,11.180439949,0.356051952,4.462497711
embedding_01924,11.373901367,0.454335630,4.731505394
embedding_01925,11.737222672,-0.107894354,3.145719290
embedding_01926,11.816776276,-0.083389044,2.997646093
embedding_01927,11.822873116,-0.089880675,2.982988119
embedding_01928,11.682904243,-0.115429103,3.231119633
embedding_01929,9.450876236,1.280238748,5.839281559
embedding_01930,9.508903503,1.445228338,5.859566212
embedding_01931,9.498511314,1.438491464,5.846553326
embedding_01932,9.346387863,1.145331264,5.773750782
embedding_01933,11.817761421,6.315690041,2.248867512
embedding_01934,11.864161491,6.425702572,2.227041721
embedding_01935,11.821289062,6.401950359,2.257624626
embedding_01936,11.813682556,6.050602913,2.232125282
embedding_01937,14.197780609,1.146666527,0.277003199
embedding_01938,14.220805168,1.360875368,0.237301156
embedding_01939,14.223707199,1.379720569,0.232705370
embedding_01940,14.202198982,1.100316048,0.272223502
embedding_01941,13.668278694,2.260951042,6.520765781
embedding_01942,13.836955070,2.438987494,6.682871342
embedding_01943,13.803137779,2.404705048,6.651043415
embedding_01944,13.607669830,2.195497990,6.461929798
embedding_01945,13.886548996,5.317859650,1.715919137
embedding_01946,13.931886673,5.314726353,1.662269711
embedding_01947,13.955068588,5.317008495,1.631547928
embedding_01948,13.693653107,5.271877289,1.924360752
embedding_01949,13.819241524,6.027292728,-4.280840397
embedding_01950,13.742997169,5.927710533,-4.142150402
embedding_01951,13.735355377,5.909830570,-4.127925873
embedding_01952,13.883776665,6.098576546,-4.349563599
embedding_01953,12.078483582,-0.298492670,2.200033903
embedding_01954,11.954434395,-0.150557280,2.398775816
embedding_01955,11.946064949,-0.147930115,2.393648624
embedding_01956,12.061553001,-0.272811413,2.227632523
embedding_01957,9.357190132,1.729189515,1.935256481
embedding_01958,9.496258736,1.527441263,2.132875443
embedding_01959,9.498213768,1.528149843,2.129915953
embedding_01960,9.356670380,1.737950325,1.926624298
embedding_01961,5.386325836,2.531793594,-3.928850174
embedding_01962,5.406944752,2.622520208,-3.864299059
embedding_01963,5.442033768,2.614053488,-3.886199713
embedding_01964,5.328947067,2.443166018,-4.000016689
embedding_01965,11.607640266,-0.706075013,-3.088457346
embedding_01966,5.509114742,4.340224743,-3.095598936
embedding_01967,5.359432697,4.410767078,-3.083712816
embedding_01968,5.328601837,4.435917377,-3.072199821
embedding_01969,5.580150604,4.299939156,-3.098159313
embedding_01970,7.296872616,0.450896919,5.584453583
embedding_01971,7.189631939,0.348035246,5.708031178
embedding_01972,7.221995831,0.380720794,5.676359177
embedding_01973,7.364830971,0.476323724,5.568006992
embedding_01974,10.929614067,2.863590240,7.336633682
embedding_01975,10.781954765,2.993808508,7.324662209
embedding_01976,10.801574707,2.978450775,7.341329098
embedding_01977,10.975190163,2.817319155,7.366310120
embedding_01978,10.450979233,5.681523800,-3.405988216
embedding_01979,10.334923744,5.843798161,-3.291700363
embedding_01980,10.383412361,5.781319618,-3.305820942
embedding_01981,10.508854866,5.629975796,-3.464369535
embedding_01982,11.157939911,-0.541008234,-3.518481493
embedding_01983,14.836613655,2.769200087,-0.107491590
embedding_01984,14.720756531,2.975212574,0.065642767
embedding_01985,14.691524506,2.976837635,0.044472799
embedding_01986,14.865567207,2.723790169,-0.140830830
embedding_01987,10.828420639,5.789288521,1.426764369
embedding_01988,10.679799080,5.734796524,1.264134049
embedding_01989,10.717388153,5.732251167,1.271341681
embedding_01990,10.881832123,5.821604252,1.486498117
embedding_01991,10.236981392,13.605842590,5.920112133
embedding_01992,10.189074516,13.659710884,5.879960060
embedding_01993,10.154902458,13.694935799,5.848348141
embedding_01994,10.264556885,13.575009346,5.940698147
embedding_01995,10.756346703,0.538857579,-3.070064306
embedding_01996,10.630496025,0.569540083,-3.177422762
embedding_01997,10.629008293,0.560147941,-3.207809687
embedding_01998,10.946550369,0.599009156,-2.883961678
embedding_01999,11.062521935,-0.481630117,-3.673943520
embedding_02000,11.145767212,-0.459662169,-3.779267311
embedding_02001,11.121794701,-0.454813838,-3.862038136
embedding_02002,10.981725693,-0.431277752,-3.583490133
embedding_02003,6.227857113,5.864056110,2.292848825
embedding_02004,6.386068344,6.028955936,2.416970968
embedding_02005,6.352150440,5.993624210,2.381165266
embedding_02006,6.213977337,5.854151249,2.285532236
embedding_02007,11.944186211,-0.517394125,-3.089462042
embedding_02008,11.891364098,-0.837032020,-2.926734209
embedding_02009,12.499738693,6.018861771,-3.528577566
embedding_02010,13.480545044,5.792218685,-5.046049595
embedding_02011,5.731489658,2.404357672,-4.856103420
embedding_02012,11.656356812,-0.053633355,4.181943417
embedding_02013,12.187629700,8.247246742,3.087126732
embedding_02014,14.353091240,6.205122948,-4.359326839
embedding_02015,13.830307007,3.300445557,-0.145684183
embedding_02016,10.766391754,1.855206013,-2.423642159
embedding_02017,6.153638363,1.321484447,-4.416034222
embedding_02018,4.066304684,5.456186295,-2.486985445
embedding_02019,6.057819366,1.411542296,-4.280366421
embedding_02020,4.326865196,5.190124512,-2.536176682
embedding_02021,9.772578239,5.021232128,-1.807277679
embedding_02022,13.235305786,4.723485470,-4.404756069
embedding_02023,11.706942558,5.395834446,-4.008592129
embedding_02024,11.106075287,5.410268784,-3.696866512
embedding_02025,9.558055878,0.931879759,-3.159447670
embedding_02026,10.129331589,8.468677521,3.135622978
embedding_02027,9.766797066,2.305182219,5.703249931
embedding_02028,11.500710487,4.326564312,0.387705475
embedding_02029,12.542843819,-0.639922023,-1.962001443
embedding_02030,11.622567177,7.068102837,-0.545715868
embedding_02031,12.244174957,2.909103870,-1.484679937
embedding_02032,9.178095818,7.238316536,2.711278439
embedding_02033,0.141868666,3.293342113,-2.019443274
embedding_02034,11.618200302,4.874476910,4.009530544
embedding_02035,12.324618340,-0.590393007,-2.287910700
embedding_02036,13.831279755,3.630115032,-0.110903352
embedding_02037,6.376175404,3.782248497,-3.708150625
embedding_02038,12.355601311,-0.574073136,-0.421163738
embedding_02039,12.006082535,-1.154673934,-3.632979155
embedding_02040,9.990596771,4.230272293,4.383838177
embedding_02041,9.038122177,6.241271973,-4.417823792
embedding_02042,8.439699173,3.524893761,0.012486907
embedding_02043,10.543538094,-0.194170535,5.468230724
embedding_02044,5.645191193,4.507190704,2.142978430
embedding_02045,12.188820839,8.100686073,3.044567347
embedding_02046,8.684988022,4.621656418,-3.539076805
embedding_02047,8.686452866,4.227884769,-0.493678898
embedding_02048,8.639096260,0.389632225,2.953885317
embedding_02049,10.593526840,-1.840283513,-2.486364603
embedding_02050,8.429919243,0.679073155,5.905687332
embedding_02051,8.595776558,3.494110346,-0.272520423
embedding_02052,11.087215424,1.416487932,-1.952826142
embedding_02053,14.360623360,-1.205566406,-0.327073634
embedding_02054,14.501976013,-1.593894720,-0.218130574
embedding_02055,8.594240189,1.815842867,0.089326628
embedding_02056,3.148871183,3.826137543,-10.280313492
embedding_02057,13.960427284,5.321092129,1.142592669
embedding_02058,11.287684441,1.423103809,-2.369988680
embedding_02059,13.931194305,-1.509166956,-1.017575264
embedding_02060,12.978805542,4.514902592,3.097612619
embedding_02061,11.138507843,1.712157607,3.787422895
embedding_02062,13.839832306,5.242435455,3.015951633
embedding_02063,13.325554848,6.440221786,3.122384071
embedding_02064,13.381177902,7.105072975,-4.767718792
embedding_02065,6.434450150,3.560246944,-3.720723629
embedding_02066,6.733417511,6.190224171,-3.598910332
embedding_02067,7.738704205,6.238921165,-3.560315847
embedding_02068,10.284294128,-0.766710222,5.187892437
embedding_02069,3.955140829,-3.376090765,-5.567837715
embedding_02070,11.552069664,7.335423946,2.595979929
embedding_02071,14.383815765,5.427179337,3.498075485
embedding_02072,6.637125969,3.672399998,-7.105710506
embedding_02073,11.578512192,6.632368088,5.153553963
embedding_02074,11.896834373,0.919547200,9.150573730
embedding_02075,12.009848595,-0.045407698,-3.060686827
embedding_02076,8.726476669,6.640566349,-4.957190990
embedding_02077,12.569600105,2.722579002,3.616964340
embedding_02078,13.804999352,4.637925625,1.070627809
embedding_02079,9.967242241,7.469162941,-2.718065977
embedding_02080,9.490571022,-4.888226032,2.789024353
embedding_02081,8.309059143,6.959742069,2.405780792
embedding_02082,15.414762497,-2.144805670,-0.706204593
embedding_02083,11.400627136,0.471347868,4.742606163
embedding_02084,11.661906242,-0.060864132,3.305198431
embedding_02085,9.351710320,1.129463315,5.788418770
embedding_02086,11.772771835,5.869834900,2.176869392
embedding_02087,14.190854073,1.071314096,0.285504311
embedding_02088,13.633718491,2.224827051,6.475571156
embedding_02089,13.657134056,5.269190788,1.968878031
embedding_02090,13.915527344,6.125440121,-4.430180550
embedding_02091,12.068560600,-0.284713566,2.210235357
embedding_02092,9.299237251,1.814345360,1.843091249
embedding_02093,5.388664722,2.312537909,-4.102048874
embedding_02094,5.638261318,4.275528431,-3.116201162
embedding_02095,7.399973869,0.484197587,5.575440407
embedding_02096,11.027571678,2.769450665,7.336512566
embedding_02097,10.579359055,5.586063385,-3.502336979
embedding_02098,14.844309807,2.722417593,-0.145239919
embedding_02099,10.929838181,5.822335243,1.548843861
embedding_02100,10.250531197,13.579426765,5.920813560
embedding_02101,11.003297806,0.603808880,-2.830502748
embedding_02102,10.944962502,-0.450110704,-3.592768669
embedding_02103,6.210057735,5.825084209,2.243170500
embedding_02104,10.668781281,5.515388489,3.993508101
embedding_02105,8.360367775,4.320633411,-0.065688558
embedding_02106,4.548908234,6.896503925,-0.554549932
embedding_02107,12.364534378,7.878698349,-1.355526209
embedding_02108,11.042131424,5.340165615,-1.277982950
embedding_02109,11.848783493,-0.858774066,-2.923523188
embedding_02110,12.325833321,5.785597324,-3.624310017
embedding_02111,12.455839157,5.957929134,-3.560460329
embedding_02112,13.392715454,5.658132553,-5.320012569
embedding_02113,13.486804962,5.778374672,-5.155525208
embedding_02114,5.892018795,2.560507536,-5.045786381
embedding_02115,5.794781208,2.462143660,-5.005606174
embedding_02116,11.585833549,0.085765250,4.074296474
embedding_02117,11.705605507,-0.063727938,4.185348034
embedding_02118,12.365228653,8.480961800,3.378535271
embedding_02119,12.313425064,8.428833961,3.288344622
embedding_02120,14.824615479,6.362493992,-4.251143932
embedding_02121,14.731458664,6.335710049,-4.304634571
embedding_02122,14.262103081,3.353772879,0.138331905
embedding_02123,14.192697525,3.325008631,0.080707297
embedding_02124,10.640051842,2.104367256,-2.739832163
embedding_02125,10.657163620,2.059494734,-2.619189024
embedding_02126,6.394066811,1.664683700,-4.611149788
embedding_02127,6.303037643,1.462086916,-4.549644947
embedding_02128,3.736335754,5.722926140,-2.361931086
embedding_02129,3.930469990,5.552994728,-2.457882166
embedding_02130,6.136793137,1.708645940,-4.261510372
embedding_02131,6.078378201,1.494192004,-4.254795551
embedding_02132,4.455132484,4.876045704,-2.748152256
embedding_02133,4.361150742,5.021842957,-2.638948441
embedding_02134,9.946339607,5.166614056,-1.968409419
embedding_02135,9.801225662,5.069441795,-1.846575975
embedding_02136,11.995390892,5.355777264,-3.874861717
embedding_02137,11.827482224,5.354418755,-3.989949465
embedding_02138,13.207683563,4.472101212,-4.224115372
embedding_02139,13.197087288,4.547869205,-4.287002563
embedding_02140,11.397507668,5.332324028,-3.395715952
embedding_02141,11.252142906,5.340500355,-3.548794508
embedding_02142,9.864317894,0.782206059,-3.249074459
embedding_02143,9.744165421,0.839670777,-3.217315435
embedding_02144,9.718962669,8.392790794,3.387770891
embedding_02145,9.916294098,8.482365608,3.269859076
embedding_02146,9.547613144,2.086759567,5.931581974
embedding_02147,9.618204117,2.170925140,5.873117447
embedding_02148,11.210603714,4.618584633,0.163950920
embedding_02149,11.275422096,4.532650471,0.196414307
embedding_02150,13.061341286,-1.025967002,-1.620470405
embedding_02151,12.821402550,-0.860113442,-1.793355703
embedding_02152,11.803978920,7.287956238,-0.799899042
embedding_02153,11.708798409,7.181615353,-0.673406959
embedding_02154,12.598240852,3.217338085,-1.771762013
embedding_02155,12.487978935,3.115148783,-1.750649452
embedding_02156,9.124088287,7.553783417,2.956551552
embedding_02157,9.130373955,7.442295074,2.865632772
embedding_02158,0.268524766,3.163578987,-2.153736115
embedding_02159,0.243705824,3.186935425,-2.128793478
embedding_02160,11.425910950,4.647537708,4.310676575
embedding_02161,11.520394325,4.719273567,4.198300362
