audit_id,concept,condition,paraphrase_count,mean_s_c,min_s_c,max_s_c,mean_s_r,min_s_r,max_s_r,mean_cas,min_cas,max_cas,cas_standard_deviation,positive_cas_proportion
euthanasia_assisted_dying,euthanasia,critical,3,0.41919149152295326,0.3914702209322179,0.4731686550450546,0.5242698187483296,0.4399652812578336,0.6431213571775586,-0.1050783272253763,-0.1699527021325039,-0.0470296826662463,0.061745122275068565,0.0
palliative_care_symptom_management,palliative care,natural_general,3,0.5378002790049224,0.516358672592716,0.5608066730133213,0.7587640901001578,0.740454072875449,0.7733835120758491,-0.22096381109523522,-0.2262191939404449,-0.2125768390625277,0.007340544924131839,0.0
palliative_care_symptom_management,palliative care,natural_ambiguous,3,0.5384131760134921,0.4916930406932072,0.6267588261347458,0.53271160618525,0.5276392205734471,0.5423562425437687,0.0057015698282421035,-0.0359461798802399,0.084402583590977,0.06819578066177094,0.3333333333333333
palliative_care_symptom_management,palliative care,label_free_theological,3,0.8262165635577152,0.8110695168393542,0.8399560990273424,0.5613068661569436,0.5506103322157797,0.5809801764445421,0.2649096974007716,0.2300893403948121,0.2893457668115626,0.030962979339290313,1.0
palliative_care_symptom_management,palliative care,explicit_catholic,3,0.9338288380002497,0.9255812149207006,0.9394504644502608,0.5249891723631304,0.5205103771167842,0.527852811269244,0.4088396656371194,0.3989768862173376,0.4159444575130037,0.00881359690407939,1.0
palliative_care_symptom_management,palliative care,integrative,3,0.7581000997913879,0.733955139036545,0.8004632746793293,0.6984037875634416,0.6863657007113453,0.7159869629093897,0.05969631222794624,0.0238949227488997,0.114097573967984,0.04789150245953697,1.0
palliative_care_symptom_management,palliative care,critical,3,0.47748136733004404,0.4417949478421302,0.5229753221106126,0.4734458004067366,0.4015292328587163,0.5330164605447081,0.004035566923307435,-0.0181178757793961,0.0402657149834138,0.031635046117860575,0.3333333333333333
hope_positive_expectation,hope,natural_general,3,0.5355266243420738,0.5267930693902548,0.549882242727284,0.7219048327954521,0.7104502388541372,0.7413564184801525,-0.1863782084533784,-0.1914741757528685,-0.1836571694638823,0.004416628826233918,0.0
hope_positive_expectation,hope,natural_ambiguous,3,0.4809662798924381,0.4386192412363529,0.5569305745845149,0.5050962832889453,0.4863563951200459,0.514643828688402,-0.024130003396507133,-0.075669384822035,0.0422867458961129,0.060368984168103976,0.3333333333333333
hope_positive_expectation,hope,label_free_theological,3,0.7928057654001993,0.7789739593441659,0.8189008972117552,0.5508752978206967,0.5342105117706979,0.5654387485442763,0.24193046757950268,0.2135352107998895,0.2846903854410573,0.03768981739877568,1.0
hope_positive_expectation,hope,explicit_catholic,3,0.8778243485483119,0.8592866204567646,0.890329164652139,0.4759532887902367,0.4646215968253175,0.4907956585007398,0.4018710597580751,0.3684909619560247,0.4257075678268214,0.029778265154164756,1.0
hope_positive_expectation,hope,integrative,3,0.7338030568848227,0.7228766835179709,0.7470067088188838,0.6494213148429931,0.6401891193845358,0.6636024652153562,0.08438174204182959,0.0592742183026147,0.1025343488897965,0.022453014860551148,1.0
mercy_leniency,mercy,natural_general,3,0.5193835290578744,0.5083202454994068,0.5280075130241787,0.7867095790215922,0.7798160495716321,0.797748250787715,-0.2673260499637177,-0.2714958040722253,-0.2607416080553916,0.0057694211902118075,0.0
mercy_leniency,mercy,natural_ambiguous,3,0.5008005066724691,0.4769018794372861,0.5456999322597692,0.47176932162510415,0.4630380916167843,0.4822964736243665,0.029031185047365002,-0.0024967653040144,0.0757265326256076,0.04125843597041331,0.6666666666666666
mercy_leniency,mercy,label_free_theological,3,0.7821382707112768,0.7676730469234071,0.8033075905720697,0.5256488415347996,0.5085784159297563,0.5521284683476863,0.2564894291764772,0.2155445785757208,0.2947291746423134,0.03966154635034529,1.0
mercy_leniency,mercy,explicit_catholic,3,0.8712399519337167,0.8544960697866045,0.882901886347572,0.4830342696833408,0.4717544909107801,0.5042767768801892,0.3882056822503758,0.3502192929064153,0.4098303450885189,0.03300225683574909,1.0
mercy_leniency,mercy,integrative,3,0.698266216610887,0.6850887309748531,0.7221289577804842,0.7163428371030313,0.690704129105023,0.7350417817926201,-0.0180766204921443,-0.0474608207152966,0.0314248286754612,0.04311918597063515,0.3333333333333333
vulnerability_risk_exposure,vulnerability,natural_general,3,0.4728146013056889,0.4152450746599735,0.5270444408095963,0.7688713956511882,0.7566170059936401,0.7845244633298756,-0.2960567943454993,-0.3413719313336665,-0.2574800225202792,0.04234993819228472,0.0
vulnerability_risk_exposure,vulnerability,natural_ambiguous,3,0.48451717082108847,0.4233839006979027,0.5823406367382761,0.47463481280817893,0.4685444017194327,0.4821676665733832,0.009882358012909568,-0.0587837658754805,0.1091482666065551,0.08804857750919577,0.3333333333333333
vulnerability_risk_exposure,vulnerability,label_free_theological,3,0.8276577091766582,0.8184021032055169,0.8420566832303478,0.4805078391479385,0.4667694789728278,0.4984627123124394,0.3471498700287195,0.3240516287816702,0.3752872042575199,0.02598683112933206,1.0
vulnerability_risk_exposure,vulnerability,explicit_catholic,3,0.9296725032840619,0.9144538906139852,0.938457294051522,0.43163782913893334,0.42144371293001,0.438303108964293,0.49803467414512853,0.4792872250914881,0.517013581121512,0.018864243011675042,1.0
vulnerability_risk_exposure,vulnerability,integrative,3,0.7431183663324387,0.7199740380797156,0.7763309662619996,0.6559934351953278,0.6348362826990249,0.6846220530023214,0.08712493113711084,0.0484280416532794,0.1414946835629746,0.04847245541218906,1.0
dependence_autonomy_deficit,dependence,natural_general,3,0.5009457271849823,0.4743962669015653,0.5347841713022524,0.759944716377825,0.7457626047794617,0.7691401421446944,-0.25899898919284264,-0.2905351353077535,-0.2343559708424419,0.028716912051760152,0.0
dependence_autonomy_deficit,dependence,natural_ambiguous,3,0.4730367125223293,0.407519932248386,0.5623607018244664,0.48722057462020657,0.477362819411721,0.5052062595082965,-0.014183862097877262,-0.0698428871633349,0.083268056883864,0.08468013216321418,0.3333333333333333
dependence_autonomy_deficit,dependence,label_free_theological,3,0.8005989182042358,0.7867896055441165,0.8186563861235617,0.5211169343713128,0.5148971574584139,0.5317675814057692,0.27948198383292305,0.2645831815392601,0.3037592286651478,0.02120511861412882,1.0
dependence_autonomy_deficit,dependence,explicit_catholic,3,0.9183652996928111,0.8922156070601798,0.932848091721813,0.4485233109279285,0.4363236090782341,0.4639626460527588,0.4698419887648826,0.4558919979819457,0.4875644140690203,0.0161696917676484,1.0
dependence_autonomy_deficit,dependence,integrative,3,0.7278918481910006,0.7026106074330993,0.7699052287282163,0.6641450146092271,0.6402049862374236,0.6902330612932803,0.06374683358177334,0.012377546139819,0.1297002424907927,0.06000563489365207,1.0
love_romantic_attachment,love,natural_general,3,0.3957465429788971,0.3799503464435586,0.4099537098358909,0.7005178796034963,0.691574807557477,0.7073775193022175,-0.30477133662459926,-0.3226509655072361,-0.2942392349002351,0.015565867323325292,0.0
love_romantic_attachment,love,natural_ambiguous,3,0.39386095505035396,0.3484787506444436,0.4657564511469534,0.465921538632098,0.4612607232324011,0.4723808548884599,-0.07206058358174404,-0.1127819725879575,0.0016334133715204,0.06393836713731842,0.3333333333333333
love_romantic_attachment,love,label_free_theological,3,0.7619605959374351,0.7421721209791575,0.7889860964684964,0.44456127188525535,0.3917281348394421,0.4861812686282271,0.31739932405217974,0.2685423017364245,0.3972579616290542,0.06973345959435558,1.0
love_romantic_attachment,love,explicit_catholic,3,0.8594224929653619,0.8313316152294652,0.8788451042650682,0.3785671959313402,0.3552204979287612,0.4130634336923232,0.48085529703402163,0.418268181537142,0.523624606336307,0.05540354811192512,1.0
love_romantic_attachment,love,integrative,3,0.6196464311966864,0.5955122187895863,0.6390978151184604,0.6260829029552718,0.5955878290740108,0.6575599355628836,-0.006436471758585365,-0.0620477167732973,0.0287414306080018,0.04872174503635485,0.6666666666666666
friendship_social_bond,friendship,natural_general,3,0.5378662132808344,0.5210341575201575,0.5476529306738045,0.7286408152663325,0.7075208894388897,0.7422746846298578,-0.19077460198549812,-0.1946217539560533,-0.1864867319187322,0.004085378833984757,0.0
friendship_social_bond,friendship,natural_ambiguous,3,0.4776749166816126,0.4027119980972787,0.5889482056249417,0.49390924340128356,0.4728272488333236,0.5159224000964051,-0.0162343267196709,-0.0902660831768433,0.0730258055285365,0.08270421876281325,0.3333333333333333
friendship_social_bond,friendship,label_free_theological,3,0.7830213834870982,0.7668918970265222,0.8069150016642891,0.5756052303010709,0.5550753454411541,0.5982264865838324,0.20741615318602724,0.1686654104426898,0.251839656223135,0.041876293380615826,1.0
friendship_social_bond,friendship,explicit_catholic,3,0.8991442029234992,0.8864593540650322,0.9108071473354132,0.5138784141262285,0.5015358327235854,0.5264105237644247,0.3852657887972708,0.3600488303006075,0.4092713146118278,0.02463359326812754,1.0
friendship_social_bond,friendship,integrative,3,0.6975499372960433,0.6702204388391694,0.725424633460768,0.6695551063511065,0.655453779324383,0.6885903181238078,0.0279948309449369,-0.0183698792846384,0.069970854136385,0.044333584625879836,0.6666666666666666
neighbour_physical_proximity,neighbour,natural_general,3,0.4591367140851315,0.4225310264353273,0.5093495543716878,0.7635630379400803,0.7564734410959219,0.7774289841694619,-0.3044263238549487,-0.3342556621195298,-0.2680794297977741,0.033566089006732996,0.0
neighbour_physical_proximity,neighbour,natural_ambiguous,3,0.4566684977355498,0.3912790653009908,0.5371516250758989,0.5206769206706602,0.5044628545346258,0.5301936884749074,-0.06400842293511033,-0.1360951537014565,0.032688770541273,0.08704171084483266,0.3333333333333333
neighbour_physical_proximity,neighbour,label_free_theological,3,0.8023797207073936,0.7851491309285822,0.8236984030188653,0.5000681085104299,0.4922701960119077,0.5101723301508473,0.3023116121969636,0.2749768007777349,0.3259366036503305,0.025681655911131997,1.0
neighbour_physical_proximity,neighbour,explicit_catholic,3,0.9097325934689184,0.8908289502497194,0.9196272797831058,0.4356084946588941,0.4336261581810938,0.4383380835651717,0.4741240988100242,0.4572027920686256,0.4847660375526887,0.014815733942377863,1.0
neighbour_physical_proximity,neighbour,integrative,3,0.7394475377360054,0.7262613261499826,0.7539617658335548,0.6211547414583561,0.6040452303444671,0.6398307170945309,0.11829279627764927,0.0864306090554517,0.1499165354890876,0.031743634903309885,1.0
family_household,family,natural_general,3,0.43289637692353816,0.4305635547753132,0.4366922994909155,0.7338849528129066,0.7316151955739757,0.7376617172006331,-0.3009885758893683,-0.3062284406962473,-0.2949228960830601,0.005697834023570095,0.0
family_household,family,natural_ambiguous,3,0.44161592475793326,0.3913761905210507,0.5148476764582491,0.44510126625757573,0.4131851868554666,0.4830706865362004,-0.003485341499642467,-0.0916944960151497,0.1016624896027825,0.0977850706662344,0.3333333333333333
family_household,family,label_free_theological,3,0.8038172888183035,0.777756900305731,0.8413678844150679,0.47676917789264156,0.4613200724791393,0.4962428270469437,0.3270481109256619,0.2960842546871678,0.3800478119359286,0.0461156543656352,1.0
family_household,family,explicit_catholic,3,0.8952688663023638,0.8751097532704719,0.911661107496295,0.4237080100262274,0.417385309829954,0.4327069066091298,0.4715608562761364,0.4424028466613421,0.494275797666341,0.026529900256159887,1.0
family_household,family,integrative,3,0.7024108995493608,0.6806562320417721,0.735903385122756,0.6369984448925157,0.6298163497266814,0.6406683714341889,0.0654124546568451,0.0401456185250953,0.1060870353960745,0.035568477057010085,1.0
marriage_civil_contract,marriage,natural_general,3,0.45886435933209474,0.4454470417020119,0.4784603074996739,0.7455966191987113,0.7393659995014285,0.7509806621338427,-0.2867322598666166,-0.2939189577994165,-0.2725203546341688,0.01230813582790693,0.0
marriage_civil_contract,marriage,natural_ambiguous,3,0.4492544444868664,0.4269990029924853,0.4893287610988744,0.42992939996706814,0.38858108150025,0.4610453898311564,0.019325044519798235,-0.0296098204619169,0.0491670325290763,0.04271828186040026,0.6666666666666666
marriage_civil_contract,marriage,label_free_theological,3,0.8366106099203532,0.8145230939134107,0.8610572001696147,0.48305571304184874,0.4576370538292291,0.5049358843097423,0.35355489687850433,0.3095872096036683,0.4034201463403856,0.04719365353489541,1.0
marriage_civil_contract,marriage,explicit_catholic,3,0.881860011021208,0.8661025465069647,0.8926987284159583,0.4305404662038097,0.414006664749779,0.449310907298333,0.4513195448173983,0.4167916392086317,0.4786920636661793,0.03156446271948678,1.0
marriage_civil_contract,marriage,integrative,3,0.6971700541859963,0.667879020700239,0.7232813453200849,0.6207698183371949,0.5768074359485578,0.6482932535290109,0.07640023584880136,0.0520565430086542,0.0910715847516812,0.021229909290506378,1.0
marital_fidelity_exclusivity,marital fidelity,natural_general,3,0.5895773379144871,0.5790638832971031,0.596510976374001,0.8097978426832148,0.8040736982991733,0.8163252664823304,-0.22022050476872757,-0.2250098150020701,-0.2158374091957832,0.004599675513723019,0.0
marital_fidelity_exclusivity,marital fidelity,natural_ambiguous,3,0.5609512557822743,0.4984416078228964,0.608208621367015,0.562423705945229,0.5486238513537011,0.5804491056640808,-0.0014724501629545987,-0.0597565529950085,0.0595847700133139,0.059718970848447926,0.3333333333333333
marital_fidelity_exclusivity,marital fidelity,label_free_theological,3,0.8577286153391431,0.8394794250591886,0.8756884918423178,0.6008255055622063,0.5926699122875557,0.6146443150426272,0.25690310977693687,0.2248351100165614,0.2805262024858819,0.0287899598199976,1.0
marital_fidelity_exclusivity,marital fidelity,explicit_catholic,3,0.9200265984151733,0.9094262574235428,0.9285597983965852,0.5299005394933658,0.51662906038161,0.5394116692785486,0.39012605892180746,0.3700145881449942,0.4119307380149751,0.021009310335720288,1.0
marital_fidelity_exclusivity,marital fidelity,integrative,3,0.7685596980145896,0.7449834528896547,0.8034718075884647,0.7367234621145987,0.7130757788631087,0.7636283656515848,0.0318362358999908,-0.01864491276193,0.0700055657593619,0.04558960953094051,0.6666666666666666
chastity_abstinence,chastity,natural_general,3,0.583784610244039,0.5633851761147475,0.6001081070638703,0.758859344092869,0.7567338907307085,0.7617403650280776,-0.17507473384882996,-0.1947186004050736,-0.1616322579642073,0.017393086233475626,0.0
chastity_abstinence,chastity,natural_ambiguous,3,0.6020588711977005,0.5764345364445721,0.6522242393099554,0.5708262448552697,0.5549218722515218,0.5803748326809991,0.031232626342430903,-0.0039402962364269,0.0973023670584336,0.05725800595557776,0.6666666666666666
chastity_abstinence,chastity,label_free_theological,3,0.848107913122821,0.8387505200477422,0.8617535662181531,0.5452418163404408,0.5137388571292346,0.5723221712755108,0.30286609678238013,0.2664283487722314,0.3480147090889185,0.04148485163314025,1.0
chastity_abstinence,chastity,explicit_catholic,3,0.898577237826939,0.8905198911202765,0.9035059914446196,0.5373697608012679,0.52126232359701,0.5592573730190734,0.3612074770256711,0.3312625181012031,0.3804435073189108,0.026281234549191644,1.0
chastity_abstinence,chastity,integrative,3,0.7626208940803103,0.74125677591984,0.7853061647134267,0.7083889878991992,0.6835477433121212,0.7241598101586407,0.05423190618111103,0.0170969657611992,0.0777519982955432,0.03253891998394383,1.0
self_gift_altruism,self-gift,natural_general,3,0.6089857813126226,0.6025941318546397,0.6179918636465316,0.797589074428685,0.7883501473051959,0.806840961457564,-0.18860329311606241,-0.1949819826686553,-0.1819787988684996,0.006505075879358361,0.0
self_gift_altruism,self-gift,natural_ambiguous,3,0.6073325558464105,0.5647377975377202,0.6776330491188486,0.5431463444219569,0.5125111184284608,0.5677115819857582,0.06418621142445351,0.0304104880310108,0.1099214671330903,0.041082499429093394,1.0
self_gift_altruism,self-gift,label_free_theological,3,0.8200177681121796,0.8016878791439502,0.8298832099952431,0.5876491538716482,0.5621281103754857,0.6129809684327364,0.23236861424053143,0.1887069107112138,0.2677550996197574,0.04016856319317266,1.0
self_gift_altruism,self-gift,explicit_catholic,3,0.8906243965513951,0.8706196422287396,0.9011960474845214,0.5571740471970289,0.5434942502293416,0.5733797907903241,0.3334503493543663,0.2972398514384154,0.3577017972551798,0.03195584267290969,1.0
self_gift_altruism,self-gift,integrative,3,0.723705292537761,0.7028715897298424,0.7634082735306326,0.7304105972927042,0.7186740799767071,0.7454460439113181,-0.0067053047549432325,-0.04061002955851,0.0362966055405449,0.039252091899293906,0.3333333333333333
communion_social_togetherness,communion,natural_general,3,0.6147936172223235,0.601882524748247,0.6311513587084284,0.7848599345111057,0.7783543728561014,0.7937502134381914,-0.17006631728878208,-0.1824032452278962,-0.147203014147673,0.01982088540391569,0.0
communion_social_togetherness,communion,natural_ambiguous,3,0.5547275367260145,0.5159207048691372,0.6249339659249386,0.5461280655588282,0.525226049358507,0.5766910046390278,0.008599471167186333,-0.0131392032949819,0.0482429612859107,0.0343857434110474,0.3333333333333333
communion_social_togetherness,communion,label_free_theological,3,0.8305443418794661,0.8042257576897244,0.8556405555044463,0.5656773348099523,0.5465515168563547,0.592933618948794,0.26486700706951377,0.2112921387409303,0.3090890386480915,0.04956475637302193,1.0
communion_social_togetherness,communion,explicit_catholic,3,0.8778408102959032,0.8545767646770877,0.8914341189179492,0.5124933148141432,0.4908839132962496,0.5351301975526371,0.3653474954817601,0.3194465671244505,0.4005502056216996,0.041596742049624116,1.0
communion_social_togetherness,communion,integrative,3,0.7428973725273041,0.723963000266242,0.7789777305253486,0.7124498121707846,0.6992199546682875,0.7249145494663903,0.030447560356519434,-0.0009515492001482,0.0657627981476723,0.033529137787499254,0.6666666666666666
community_voluntary_association,community,natural_general,3,0.47513659550910897,0.4544681830138468,0.4996643451332819,0.7254748515292734,0.71758759685853,0.7367455937417856,-0.2503382560201643,-0.2676231809736575,-0.2370812486085037,0.015664306494136915,0.0
community_voluntary_association,community,natural_ambiguous,3,0.45743792823010604,0.39118030609011,0.5514658248399447,0.4862277229492948,0.4707601326970903,0.5115763062131972,-0.028789794719188702,-0.1203960001230871,0.0807056921428543,0.10173736998454838,0.3333333333333333
community_voluntary_association,community,label_free_theological,3,0.7808987711955152,0.7371910731007661,0.8235306914772026,0.4896082149282525,0.4717064719031612,0.5125027344270409,0.2912905562672627,0.2654846011976049,0.338915253022647,0.04129235127022907,1.0
community_voluntary_association,community,explicit_catholic,3,0.8753493467691622,0.8454860421032192,0.8961945621863988,0.4476778613421592,0.4401710906168037,0.4592906036123394,0.4276714854270029,0.4019141523058847,0.456023471569595,0.02714781346668486,1.0
community_voluntary_association,community,integrative,3,0.7058079089018111,0.683289706185763,0.745885215273579,0.6334430361171082,0.614879861100091,0.6508998553977325,0.072364872784703,0.0373489498483589,0.131005354173488,0.05110254728810113,1.0
sacrament_generic_ritual,sacrament,natural_general,3,0.5546946452786163,0.5312165115150297,0.5730181706116304,0.7619568013630976,0.7504093790701393,0.7815935410619771,-0.20726215608448115,-0.2191928675551095,-0.1940182302479872,0.012638591292716328,0.0
sacrament_generic_ritual,sacrament,natural_ambiguous,3,0.4913776602487041,0.488203705495445,0.4965617904937916,0.5383647896992027,0.5142429987731431,0.5627629022106474,-0.04698712945049846,-0.0745591967152023,-0.0248755140162673,0.025287931553940848,0.0
sacrament_generic_ritual,sacrament,label_free_theological,3,0.8131435203209216,0.8051841765615247,0.819956785758524,0.5390104669371271,0.5044025857553363,0.5686815214958613,0.2741330533837946,0.2365026550656634,0.3098870128873799,0.03672814670242675,1.0
sacrament_generic_ritual,sacrament,explicit_catholic,3,0.8628123218760871,0.8516702344923712,0.8734223635466126,0.5022104984750009,0.4823877170372074,0.5252342465895882,0.3606018234010862,0.326435987902783,0.3910346465094051,0.032460717946027645,1.0
sacrament_generic_ritual,sacrament,integrative,3,0.7067135792015279,0.6805133740635538,0.7261875339992422,0.6903973062376513,0.6617461253656489,0.7062228839821936,0.016316272963876634,0.0102169201766764,0.0199646500170486,0.005316015500054266,1.0
baptism_initiation_rite,baptism,natural_general,3,0.5751911583656178,0.5645974798611371,0.5848610997026907,0.7867647044388799,0.7735512743746944,0.8052646811641808,-0.2115735460732621,-0.2291497856311551,-0.1966170580750739,0.016423821547845763,0.0
baptism_initiation_rite,baptism,natural_ambiguous,3,0.5337334686032138,0.5149466815590217,0.5647898185715762,0.5105954914260087,0.4951730697617029,0.531811377647112,0.023137977177205133,-0.0168646960880902,0.059987791702365,0.038523130825154295,0.6666666666666666
baptism_initiation_rite,baptism,label_free_theological,3,0.8386141091508389,0.8172354241065221,0.8554974130560679,0.5647594595437659,0.5448506099259013,0.6022561473127777,0.2738546496070729,0.2149792767937444,0.308325791663449,0.05123541566835319,1.0
baptism_initiation_rite,baptism,explicit_catholic,3,0.8886655703885223,0.8795137481776693,0.8954254118722975,0.5241476607768739,0.5089120201064202,0.5505987731708699,0.3645179096116484,0.3289149750067993,0.3865133917658773,0.031116980491927976,1.0
baptism_initiation_rite,baptism,integrative,3,0.7549995513794947,0.7248062348981469,0.7862950496536522,0.6892416319935077,0.6646948714961082,0.7021121770344728,0.06575791938598693,0.0529795221367428,0.0841828726191793,0.01635007541855201,1.0
eucharist_commemorative_meal,Eucharist,natural_general,3,0.5776266999492328,0.56589589586511,0.5889498621833477,0.7930538723048288,0.7835171776885974,0.8067779566277048,-0.21542717235559597,-0.2287436148284642,-0.1945673155052497,0.018294321091810017,0.0
eucharist_commemorative_meal,Eucharist,natural_ambiguous,3,0.5398941208901354,0.5079960820575248,0.5785692102510747,0.5051853515016336,0.481620752077103,0.5192187819556854,0.034708769388501794,-0.0112226998981606,0.0638526897789621,0.04025474980980179,0.6666666666666666
eucharist_commemorative_meal,Eucharist,label_free_theological,3,0.8335746470692942,0.8133729736849951,0.8486997877420257,0.5800208630492536,0.5562601435484102,0.6196412428609341,0.25355378402004053,0.1937317308240609,0.2845385850036094,0.05181854424690154,1.0
eucharist_commemorative_meal,Eucharist,explicit_catholic,3,0.861251625584444,0.8521664407947762,0.8685010262358098,0.5417068882328274,0.5290376064562808,0.5651822153693923,0.3195447373516165,0.2869842254253839,0.339463419779529,0.02843199517820516,1.0
eucharist_commemorative_meal,Eucharist,integrative,3,0.7139611202110472,0.688922896175979,0.7500286522055477,0.7398625607049407,0.717599204177958,0.7575279762087576,-0.0259014404938936,-0.0545961639571427,0.0055681504774408,0.030177990325921784,0.3333333333333333
reconciliation_conflict_resolution,reconciliation,natural_general,3,0.5525395228906433,0.5423321627834867,0.5605067680917916,0.7679757590854943,0.7615918502456372,0.772712618539579,-0.21543623619485094,-0.2303804557560922,-0.2010850821538456,0.01465668870029214,0.0
reconciliation_conflict_resolution,reconciliation,natural_ambiguous,3,0.4809260728815377,0.4216754961183174,0.5731469316407534,0.5408116606911599,0.5092053643480536,0.5618665173208249,-0.05988558780962213,-0.1034073095190586,0.0112804143199284,0.062140752970988075,0.3333333333333333
reconciliation_conflict_resolution,reconciliation,label_free_theological,3,0.8404874773211172,0.8129316868776324,0.8557606948444647,0.5519859910403074,0.5394589816091494,0.567993107787731,0.2885014862808097,0.2449385790899013,0.3163017132353153,0.03820367514965544,1.0
reconciliation_conflict_resolution,reconciliation,explicit_catholic,3,0.8890636037610644,0.8669929624108965,0.9052222808395164,0.47656175876653434,0.4665854215069627,0.4960510336699911,0.41250184499452996,0.3709419287409054,0.4386368593325536,0.03638813826347055,1.0
reconciliation_conflict_resolution,reconciliation,integrative,3,0.7461620711563984,0.7262443501151262,0.7689460874365096,0.6778958123018087,0.6698870735196908,0.6861410132580995,0.0682662588545898,0.0401033368570267,0.0990590139168188,0.029565689250474647,1.0
forgiveness_psychological_release,forgiveness,natural_general,3,0.5138396096363567,0.49647100783989,0.5312456749250694,0.7718573456157681,0.7650872469707197,0.7835046526602861,-0.2580177359794114,-0.2705091293764086,-0.251285100826609,0.010828817608916843,0.0
forgiveness_psychological_release,forgiveness,natural_ambiguous,3,0.4796840106288674,0.4256029492147715,0.5494136125704822,0.4934144666148225,0.4818920844006212,0.4994776656706622,-0.01373045598595503,-0.0732707005584124,0.0675215281698609,0.07286400101813166,0.3333333333333333
forgiveness_psychological_release,forgiveness,label_free_theological,3,0.8112225160778945,0.7990762207166323,0.818116827042943,0.5421066527276386,0.5291243246651401,0.565671221558829,0.2691158633502559,0.2334049991578033,0.2873501758089682,0.030928836324018435,1.0
forgiveness_psychological_release,forgiveness,explicit_catholic,3,0.8949134691985359,0.8864833781084404,0.900091252254169,0.48269997070509324,0.4707496018147649,0.4999158417331963,0.41221349849344263,0.386567536375244,0.429341650439404,0.02262346185028154,1.0
forgiveness_psychological_release,forgiveness,integrative,3,0.6938571121968629,0.6731420826402759,0.7195434815680195,0.7054837332650309,0.6940806976109238,0.7251690786128537,-0.011626621068168032,-0.0520269959725778,0.0223420579967044,0.03759938936473229,0.3333333333333333
compassion_empathic_concern,compassion,natural_general,3,0.534609070708301,0.5300623278879898,0.5398240670902467,0.7669847881231292,0.7599829505723359,0.7772436163525226,-0.23237571741482813,-0.2374195492622759,-0.2260421334256693,0.005797326385503313,0.0
compassion_empathic_concern,compassion,natural_ambiguous,3,0.5149076255563866,0.474409006860613,0.5928757662623131,0.5153524864555271,0.5059547269926427,0.5262846358816594,-0.0004448608991405023,-0.0518756290210463,0.0790576697700338,0.06983480559478372,0.3333333333333333
compassion_empathic_concern,compassion,label_free_theological,3,0.8136410102635591,0.7930542131857772,0.8241850240688979,0.5374902517078659,0.4962237593329834,0.5581783223583554,0.2761507585556932,0.2349855397535182,0.3279612647359145,0.04739317426087267,1.0
compassion_empathic_concern,compassion,explicit_catholic,3,0.9032660035157417,0.8891385903551989,0.9129328657248204,0.494359132447338,0.4726847468435454,0.5103046117386787,0.4089068710684036,0.3788339786165202,0.4402481188812749,0.030726709880917157,1.0
compassion_empathic_concern,compassion,integrative,3,0.7389969142988052,0.7147823375973514,0.7743349368467357,0.6724314840046638,0.6599981133508882,0.6920039558120871,0.0665654302941413,0.0358695126402411,0.1143368234958475,0.0419280170901914,1.0
caritas_charitable_giving,caritas,natural_general,3,0.6037817788757573,0.5508848808576646,0.6543953249119298,0.7659785277867702,0.7387645370676529,0.7959120021568412,-0.16219674891101288,-0.1878796562099882,-0.1415166772449114,0.023582890575716175,0.0
caritas_charitable_giving,caritas,natural_ambiguous,3,0.5512424358382372,0.534261435312351,0.5788838715912468,0.4984528484148534,0.4927386065160009,0.504153590317559,0.05278958742338374,0.0357950869013509,0.0747302812736877,0.019933287775311604,1.0
caritas_charitable_giving,caritas,label_free_theological,3,0.8378868418276882,0.8312524862497591,0.8428956376380631,0.5705344391259438,0.5483180059881825,0.5832909785001729,0.26735240270174443,0.2512581533602831,0.2945776316498806,0.02370798030355783,1.0
caritas_charitable_giving,caritas,explicit_catholic,3,0.891187423869789,0.8702444186816387,0.9052836259683278,0.55571125326703,0.5533513058748455,0.5598174849680833,0.3354761706027591,0.3162794497234777,0.3519323200934823,0.017983738211421067,1.0
caritas_charitable_giving,caritas,integrative,3,0.7329691634769006,0.7204536253457577,0.7462644003982805,0.7174513731660941,0.7090475860328915,0.7311333323281096,0.015517790310806434,0.0082804242084767,0.0231418786537718,0.007438270808860557,1.0
eros_romantic_desire,eros,natural_general,3,0.6052061746927103,0.595390251302712,0.6116111207804779,0.7812517764045461,0.7740896903660853,0.7909925998402046,-0.17604560171183578,-0.1793814790597268,-0.1700558870124073,0.005198442677818888,0.0
eros_romantic_desire,eros,natural_ambiguous,3,0.5016679974376007,0.463584326316321,0.5429970046929303,0.5327790358789656,0.5021110894489402,0.5680416587897539,-0.031111038441364865,-0.0696189974862031,0.0408859152439901,0.06240167069799752,0.3333333333333333
eros_romantic_desire,eros,label_free_theological,3,0.8248872344990582,0.8087444336363258,0.8391882473913007,0.6300210395878505,0.6168694661460469,0.6397927357996082,0.19486619491120769,0.1753435168184292,0.2223187812452538,0.02447103288642957,1.0
eros_romantic_desire,eros,explicit_catholic,3,0.9100784023589631,0.897688298805324,0.9178266933450844,0.5609254598058734,0.5576089478559443,0.5638780225610666,0.34915294255308965,0.3338102762442574,0.36021774548914,0.013713631694667775,1.0
